zone_id,floor,area_m2,height_m,envelope_UA_W_K,capacitance_kJ_K,solar_aperture_m2,people,lighting_W_m2,equipment_W_m2,outdoor_air_L_s_person,infiltration_ACH,heat_recovery_sensible,heat_recovery_latent,fcu_kW,fan_W,occupied_start,occupied_end,weekend,input_status
Z242,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z243,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z244,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z245,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z246,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z247,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z248,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z249,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z250,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z251,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z252,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z253,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z254,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z255,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z256,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z257,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z258,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z259,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z260,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z261,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z262,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z263,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z264,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z265,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z266,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z267,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z268,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z269,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z270,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z271,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z272,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z273,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z274,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z275,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z276,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z277,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z278,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z279,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z280,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z281,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z282,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z283,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z284,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z285,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z286,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z287,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z288,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z289,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z290,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z291,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z292,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z293,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z294,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z295,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z296,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z297,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z298,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z299,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z300,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z301,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z302,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z303,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z304,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z305,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z306,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z307,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z308,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z309,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z310,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z311,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
Z312,3,57.52692307692308,3.5,115.05384615384617,8629.038461538463,4.602153846153847,6.385488461538462,8.0,11.73,10.0,0.2,0.0,0.0,5.752692307692309,115.05384615384617,8,17,4|5,ASSUMED_UNVERIFIED
